X,Y,Speed,Angle,Altitude,Satellites,Timestamp
858091416,274438433,26,238,550,15,1.7046E+12
858091416,274438433,26,238,550,15,1.7046E+12
858090400,274437433,26,221,551,15,1.7046E+12
858090400,274437433,26,221,551,15,1.7046E+12
858089333,274435499,29,203,551,14,1.7046E+12
858089150,274434716,31,193,551,14,1.7046E+12
858089050,274432900,37,179,551,14,1.7046E+12
858089116,274425750,47,177,551,13,1.7046E+12
858090400,274416166,41,176,556,11,1.7046E+12
858090199,274414216,39,193,557,10,1.7046E+12
858086849,274405666,48,202,562,10,1.7046E+12
858084750,274402749,50,214,566,12,1.7046E+12
858082833,274401083,50,225,566,13,1.7046E+12
858073783,274395450,56,233,563,13,1.7046E+12
858070466,274392766,57,219,562,14,1.7046E+12
858067583,274389133,57,208,563,14,1.7046E+12
858062899,274379916,53,210,570,14,1.7046E+12
858061016,274377833,52,220,573,14,1.7046E+12
858059333,274376116,48,230,575,15,1.7046E+12
858057066,274375083,42,240,577,14,1.7046E+12
858053250,274373433,34,253,580,15,1.7046E+12
858051766,274373100,23,253,580,15,1.7046E+12
858051000,274372916,8,250,580,15,1.7046E+12
858050533,274372933,6,262,579,15,1.7046E+12
858049650,274372833,19,256,578,15,1.7046E+12
858046349,274371799,23,243,577,15,1.7046E+12
858045950,274371466,18,226,576,15,1.7046E+12
858045166,274370816,10,236,576,15,1.7046E+12
858044283,274370400,13,248,576,15,1.7046E+12
858042550,274369700,12,237,577,14,1.7046E+12
858042033,274369249,11,223,577,15,1.7046E+12
858041833,274369000,10,210,577,15,1.7046E+12
858041733,274368733,10,190,578,16,1.7046E+12
858041766,274368483,10,165,577,16,1.7046E+12
858042316,274366866,9,178,580,17,1.7046E+12
858042266,274366633,11,193,580,17,1.7046E+12
858042116,274366400,9,211,580,17,1.7046E+12
858041916,274366233,9,226,581,17,1.7046E+12
858041016,274365516,8,243,579,17,1.7046E+12
858040566,274365300,7,253,580,17,1.7046E+12
858038966,274365050,7,272,580,16,1.7046E+12
858038366,274365033,10,258,580,16,1.7046E+12
858038033,274364933,11,247,580,16,1.7046E+12
858037433,274364600,12,233,580,17,1.7046E+12
858036550,274364100,10,249,581,17,1.7046E+12
858036300,274364016,10,271,581,16,1.7046E+12
858036016,274364083,10,281,581,17,1.7046E+12
858031550,274365183,11,295,578,17,1.7046E+12
858030083,274365900,8,285,578,17,1.7046E+12
858029849,274365950,8,275,578,17,1.7046E+12
858029300,274365916,11,259,577,16,1.7046E+12
858028666,274365766,12,248,577,17,1.7046E+12
858027350,274365249,9,258,577,17,1.7046E+12
858022733,274365650,6,283,575,17,1.7046E+12
858022483,274365650,12,261,575,17,1.7046E+12
858021483,274365433,22,257,575,17,1.7046E+12
858019516,274365050,10,260,574,17,1.7046E+12
858018233,274364966,22,264,576,17,1.7046E+12
858016566,274364850,32,268,575,17,1.7046E+12
858014300,274364766,43,269,573,17,1.7046E+12
858008316,274365033,53,276,569,17,1.7046E+12
858000600,274366550,55,287,563,17,1.7046E+12
857993099,274369450,59,299,565,17,1.7046E+12
857984399,274374550,60,302,567,16,1.7046E+12
857979099,274377583,49,301,567,16,1.7046E+12
857976816,274378566,41,288,567,14,1.7046E+12
857975716,274378800,40,278,566,14,1.7046E+12
857973516,274378683,40,260,566,17,1.7046E+12
857972516,274378300,40,247,566,17,1.7046E+12
857968300,274376700,43,257,567,16,1.7046E+12
857964499,274376283,47,269,567,17,1.7046E+12
857960266,274376749,51,282,568,17,1.7046E+12
857956016,274378066,53,294,569,17,1.7046E+12
857947200,274382800,48,291,570,17,1.7046E+12
857944616,274383383,48,276,569,17,1.7046E+12
857934983,274384300,51,290,570,17,1.7046E+12
857932233,274385516,54,300,571,17,1.7046E+12
857922299,274390850,60,300,572,17,1.7046E+12
857913483,274395616,59,301,571,16,1.7046E+12
857909666,274398183,53,312,573,16,1.7046E+12
857907766,274400183,51,322,574,16,1.7046E+12
857906616,274402400,50,333,575,14,1.7046E+12
857905633,274404700,51,346,575,15,1.7046E+12
857905399,274407249,51,358,574,14,1.7046E+12
857905883,274411116,51,12,575,15,1.7046E+12
857907650,274418183,47,356,577,14,1.7046E+12
857906783,274420566,46,338,578,14,1.7046E+12
857905416,274422583,45,323,578,14,1.7046E+12
857903599,274424316,46,309,578,14,1.7046E+12
857901300,274425616,47,296,578,14,1.7046E+12
857890983,274428900,52,289,579,14,1.7046E+12
857882433,274430916,51,278,577,14,1.7046E+12
857875250,274431333,46,267,580,14,1.7046E+12
857872866,274430983,40,254,581,14,1.7046E+12
857870850,274430033,41,238,581,14,1.7046E+12
857869083,274428650,41,226,582,15,1.7046E+12
857867433,274427050,41,236,582,14,1.7046E+12
857866633,274426483,41,247,583,14,1.7046E+12
857864566,274425883,45,257,582,14,1.7046E+12
857853266,274423883,50,261,582,14,1.7046E+12
857850283,274423733,48,272,584,14,1.7046E+12
857847599,274424083,44,282,584,14,1.7046E+12
857844516,274424983,35,293,583,14,1.7046E+12
857843116,274425550,22,296,582,14,1.7046E+12
857842400,274425916,9,302,583,14,1.7046E+12
857840383,274427283,6,312,585,14,1.7046E+12
857837799,274429100,19,308,587,13,1.7046E+12
857833816,274431949,8,314,588,14,1.7046E+12
857833616,274432083,9,303,588,14,1.7046E+12
857833283,274432400,9,319,588,14,1.7046E+12
857832716,274432883,19,316,588,14,1.7046E+12
857831200,274434283,30,316,587,13,1.7046E+12
857829216,274436549,19,327,588,14,1.7046E+12
857828883,274437066,7,318,588,14,1.7046E+12
857828766,274437183,7,308,588,13,1.7046E+12
857828600,274437250,6,292,588,14,1.7046E+12
857828249,274437283,6,276,589,14,1.7046E+12
857827899,274437283,6,287,589,14,1.7046E+12
857826599,274437566,9,276,589,14,1.7046E+12
857826100,274437633,8,287,590,14,1.7046E+12
857825883,274437683,7,299,590,14,1.7046E+12
857825733,274437783,6,309,590,14,1.7046E+12
857825400,274438150,6,330,590,14,1.7046E+12
857824983,274438683,6,312,590,14,1.7046E+12
857824833,274438766,6,295,590,14,1.7046E+12
857824666,274438816,6,281,590,14,1.7046E+12
857824533,274438833,6,269,590,14,1.7046E+12
857824416,274438816,6,258,590,14,1.7046E+12
857823766,274438750,9,280,590,14,1.7046E+12
857823516,274438816,9,295,590,14,1.7046E+12
857823300,274438966,9,315,590,13,1.7046E+12
857823133,274439166,8,333,590,13,1.7046E+12
857822966,274439533,7,347,590,14,1.7046E+12
857822866,274440033,7,1,590,14,1.7046E+12
857822883,274442066,8,15,589,14,1.7046E+12
857824066,274443483,6,29,587,14,1.7046E+12
857824316,274444333,6,350,586,14,1.7046E+12
857824133,274445216,8,338,586,13,1.7046E+12
857823949,274446099,7,351,588,13,1.7046E+12
857823633,274447016,18,339,588,12,1.7046E+12
857823250,274448116,28,345,590,13,1.7046E+12
857822549,274452533,36,355,593,13,1.7046E+12
857821500,274461700,43,354,594,12,1.7046E+12
857821600,274464816,38,5,593,12,1.7046E+12
857822166,274466666,38,19,592,12,1.7046E+12
857825633,274474783,46,6,589,12,1.7046E+12
857825383,274479866,52,353,590,12,1.7046E+12
857824583,274482533,54,338,590,13,1.7046E+12
857820416,274491300,55,345,593,12,1.7046E+12
857820033,274495566,54,358,594,12,1.7046E+12
857820716,274505083,55,3,597,12,1.7046E+12
857820650,274508716,45,355,600,12,1.7046E+12
857820083,274510866,45,334,603,12,1.7046E+12
857818533,274512850,45,315,603,12,1.7046E+12
857817433,274513533,46,305,604,12,1.7046E+12
857816050,274513933,46,293,601,12,1.7046E+12
857814800,274514266,46,281,599,11,1.7046E+12
857813466,274514400,48,271,599,11,1.7046E+12
857803700,274513783,45,253,600,12,1.7046E+12
857801633,274512766,46,240,602,12,1.7046E+12
857792883,274508100,54,239,603,12,1.7046E+12
857783416,274503050,52,239,605,12,1.7046E+12
857776966,274499750,48,223,607,12,1.7046E+12
857776200,274498566,46,210,607,12,1.7046E+12
857775200,274495666,35,214,607,13,1.7046E+12
857774566,274495016,35,226,608,12,1.7046E+12
857772849,274493950,37,248,608,13,1.7046E+12
857771999,274493733,37,258,608,13,1.7046E+12
857762316,274492166,42,242,607,14,1.7046E+12
857754566,274488566,44,255,608,15,1.7046E+12
857749499,274488100,45,267,610,15,1.7046E+12
857742683,274488400,47,279,612,15,1.7046E+12
857740116,274489200,47,296,612,15,1.7046E+12
857737966,274490683,48,314,613,15,1.7046E+12
857736333,274492616,47,326,614,15,1.7046E+12
857735150,274494800,49,339,613,15,1.7046E+12
857731783,274503700,55,333,610,15,1.7046E+12
857725650,274512333,57,323,612,14,1.7046E+12
857720600,274517833,54,311,615,14,1.7046E+12
857717933,274519300,55,296,616,14,1.7046E+12
857715033,274520083,52,283,617,14,1.7046E+12
857712100,274520383,52,271,618,14,1.7046E+12
857706183,274520116,53,261,619,14,1.7046E+12
857703300,274519333,54,249,619,14,1.7046E+12
857697583,274517550,51,262,618,14,1.7046E+12
857696199,274517550,47,273,618,14,1.7046E+12
857693599,274517983,46,285,618,14,1.7046E+12
857683349,274521433,50,296,619,14,1.7046E+12
857674716,274526466,55,305,619,14,1.7046E+12
857667250,274531349,43,306,620,14,1.7046E+12
857659150,274538050,52,314,622,13,1.7046E+12
857651066,274545066,59,314,623,13,1.7046E+12
857643650,274551416,60,313,624,13,1.7046E+12
857636150,274558383,52,320,625,14,1.7046E+12
857633866,274561583,52,333,626,14,1.7046E+12
857632500,274565316,52,345,625,13,1.7046E+12
857631916,274569416,53,357,623,13,1.7046E+12
857632200,274573400,52,10,624,13,1.7046E+12
857633933,274582966,54,5,625,13,1.7046E+12
857634433,274591916,44,355,625,12,1.7046E+12
857634200,274592833,42,343,625,12,1.7046E+12
857633816,274593716,43,332,626,13,1.7046E+12
857631900,274595300,40,306,626,13,1.7046E+12
857630650,274595783,42,296,626,14,1.7046E+12
857629550,274596066,42,283,626,14,1.7046E+12
857628416,274596150,43,271,626,14,1.7046E+12
857627300,274596050,42,260,624,14,1.7046E+12
857619916,274593566,49,247,625,14,1.7046E+12
857613766,274590600,50,235,626,14,1.7046E+12
857610483,274588066,49,223,629,14,1.7046E+12
857608950,274586050,49,210,629,15,1.7046E+12
857607233,274583033,39,208,632,15,1.7046E+12
857606266,274581666,36,220,633,14,1.7046E+12
857604816,274580383,38,231,635,15,1.7046E+12
857602983,274579366,36,242,635,15,1.7046E+12
857600216,274578483,34,256,635,15,1.7046E+12
857598166,274578333,38,267,636,15,1.7046E+12
857587733,274578833,47,280,637,15,1.7046E+12
857584983,274579783,46,290,637,14,1.7046E+12
857581550,274581450,45,303,636,14,1.7046E+12
857578783,274583800,44,315,638,14,1.7046E+12
857575716,274587416,47,327,640,14,1.7046E+12
857570250,274595083,41,323,642,14,1.7046E+12
857569050,274596483,30,324,641,14,1.7046E+12
857564733,274602483,32,334,643,14,1.7046E+12
857563866,274604666,30,348,643,14,1.7046E+12
857563566,274607083,34,0,640,14,1.7046E+12
857564250,274616116,38,355,640,13,1.7046E+12
857563916,274619083,42,342,638,13,1.7046E+12
857560183,274627683,42,338,636,13,1.7046E+12
857556299,274636800,46,339,640,13,1.7046E+12
857554150,274641766,36,337,642,12,1.7046E+12
857551366,274648583,34,351,644,13,1.7046E+12
857551133,274653216,37,4,644,12,1.7046E+12
857552633,274662400,40,8,648,12,1.7046E+12
857553283,274667600,40,357,649,12,1.7046E+12
857552850,274669533,41,347,652,13,1.7046E+12
857550150,274678933,42,343,656,12,1.7046E+12
857548483,274681933,40,333,656,13,1.7046E+12
857546566,274684816,29,325,658,14,1.7046E+12
857541516,274690783,33,314,662,13,1.7046E+12
857538683,274692866,30,304,663,14,1.7046E+12
857536366,274693950,30,294,663,14,1.7046E+12
857532816,274694900,33,281,665,14,1.7046E+12
857528983,274695100,35,267,667,14,1.7046E+12
857526066,274694683,35,257,669,14,1.7046E+12
857523283,274693700,36,247,670,14,1.7046E+12
857517683,274691783,35,262,673,14,1.7046E+12
857515616,274691850,33,275,673,14,1.7046E+12
857513900,274692150,27,287,674,14,1.7046E+12
857512766,274692549,16,295,675,13,1.7046E+12
857512066,274692816,6,294,675,14,1.7046E+12
857511700,274692950,9,284,675,14,1.7046E+12
857510766,274693050,6,264,674,14,1.7046E+12
857509183,274692999,6,276,674,15,1.7046E+12
857505733,274693333,9,286,674,15,1.7046E+12
857505266,274693533,9,305,673,15,1.7046E+12
857505066,274693683,8,317,673,15,1.7046E+12
857503099,274696400,8,334,678,15,1.7046E+12
857503000,274696583,8,322,678,15,1.7046E+12
857502566,274696966,11,308,678,15,1.7046E+12
857501916,274697299,14,297,679,15,1.7046E+12
857499183,274698349,24,293,680,15,1.7046E+12
857495800,274699583,36,290,677,15,1.7046E+12
857490166,274701499,26,289,677,15,1.7046E+12
857489066,274701850,16,293,677,15,1.7046E+12
857479083,274704933,23,291,674,15,1.7046E+12
857473150,274707683,28,301,676,15,1.7046E+12
857468549,274710400,24,311,678,15,1.7046E+12
857467650,274710933,14,290,679,15,1.7046E+12
857466383,274711450,13,302,679,15,1.7046E+12
857464683,274712666,26,312,679,15,1.7046E+12
857462616,274714349,37,312,678,16,1.7046E+12
857458599,274718433,44,322,678,16,1.7046E+12
857454216,274723466,30,319,679,16,1.7046E+12
857453216,274724183,21,303,680,16,1.7046E+12
857452000,274724600,13,274,680,16,1.7046E+12
857451633,274724533,12,253,680,15,1.7046E+12
857451399,274724366,10,232,680,15,1.7046E+12
857451166,274724099,0,224,681,15,1.7046E+12
857451133,274724066,0,224,681,15,1.7046E+12
857451133,274724066,0,224,681,15,1.7046E+12
857451133,274724066,0,224,681,15,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,13,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,13,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857451133,274724066,0,224,681,14,1.7046E+12
857452466,274725200,8,355,686,14,1.7046E+12
857452333,274725466,11,338,686,14,1.7046E+12
857452166,274725750,12,327,685,14,1.7046E+12
857451583,274726433,22,317,686,14,1.7046E+12
857450033,274728000,32,316,686,14,1.7046E+12
857446783,274730516,38,306,689,14,1.7046E+12
857442700,274733416,34,317,695,14,1.7046E+12
857441633,274734783,33,328,696,14,1.7046E+12
857440616,274737050,32,344,698,14,1.7046E+12
857440300,274738700,33,354,700,14,1.7046E+12
857439150,274748050,42,353,704,15,1.7046E+12
857437966,274757483,36,355,707,15,1.7046E+12
857437800,274762600,26,356,708,15,1.7046E+12
857437533,274763683,22,340,708,15,1.7046E+12
857436916,274764666,22,326,708,15,1.7046E+12
857435600,274766000,24,316,707,15,1.7046E+12
857433883,274767216,28,304,707,15,1.7046E+12
857431616,274768266,32,288,707,15,1.7046E+12
857429566,274768499,37,274,707,15,1.7046E+12
857421166,274769350,43,285,707,15,1.7046E+12
857418949,274770166,42,297,707,15,1.7046E+12
857416983,274771433,46,309,706,14,1.7046E+12
857408900,274778500,47,313,702,14,1.7046E+12
857400800,274785333,47,306,705,14,1.7046E+12
857391983,274789833,54,296,703,14,1.7046E+12
857387633,274791183,55,284,704,14,1.7046E+12
857384683,274791583,54,274,703,14,1.7046E+12
857373400,274792450,53,286,707,14,1.7046E+12
857370433,274793666,52,302,706,14,1.7046E+12
857368483,274795333,52,316,705,14,1.7046E+12
857361483,274803033,57,328,706,14,1.7046E+12
857359866,274805666,58,338,707,12,1.7046E+12
857359216,274808383,59,348,708,13,1.7046E+12
857357450,274817600,62,350,713,13,1.7046E+12
857355716,274827833,59,352,716,13,1.7046E+12
857354166,274836866,60,351,718,13,1.7046E+12
857353033,274846016,60,355,721,13,1.7046E+12
857352516,274851550,50,356,723,13,1.7046E+12
857351866,274860083,43,344,725,13,1.7046E+12
857351866,274860083,43,344,725,13,1.7046E+12
857348550,274868783,48,349,730,13,1.7046E+12
857347883,274871000,44,339,731,13,1.7046E+12
857346700,274873633,31,347,731,11,1.7046E+12
857346550,274875283,34,358,731,11,1.7046E+12
857346650,274877016,37,9,732,11,1.7046E+12
857347433,274879566,32,21,731,10,1.7046E+12
857351766,274888283,34,20,732,11,1.7046E+12
857352450,274890766,34,7,735,10,1.7046E+12
857352916,274895616,31,356,738,11,1.7046E+12
857352783,274896416,31,346,739,11,1.7046E+12
857352050,274897766,32,325,739,12,1.7046E+12
857351533,274898266,29,314,739,12,1.7046E+12
857350933,274898600,26,303,738,12,1.7046E+12
857350116,274898916,15,291,737,13,1.7046E+12
857348383,274899533,27,284,738,13,1.7046E+12
857345600,274900333,37,289,738,13,1.7046E+12
857340783,274901700,47,283,739,12,1.7046E+12
857333233,274904283,44,302,743,12,1.7046E+12
857330899,274906016,33,310,747,12,1.7046E+12
857326383,274909750,45,317,749,12,1.7046E+12
857318666,274917099,52,314,750,12,1.7046E+12
857310300,274923616,55,316,750,12,1.7046E+12
857307866,274926366,52,326,757,12,1.7046E+12
857304300,274932416,54,338,760,12,1.7046E+12
857302466,274935849,47,328,758,12,1.7046E+12
857301283,274937749,37,326,756,12,1.7046E+12
857300783,274938850,36,336,755,12,1.7046E+12
857299200,274942683,45,349,752,12,1.7046E+12
857299016,274945499,34,355,752,13,1.7046E+12
857298583,274946899,28,334,752,12,1.7046E+12
857298133,274947416,25,318,752,13,1.7046E+12
857297650,274947816,23,308,752,13,1.7046E+12
857297016,274948066,23,295,751,12,1.7046E+12
857296283,274948216,25,282,751,13,1.7046E+12
857295516,274948150,25,268,751,13,1.7046E+12
857294666,274947916,28,253,750,13,1.7046E+12
857293916,274947533,28,243,750,13,1.7046E+12
857288116,274945266,39,259,749,12,1.7046E+12
857285533,274945000,49,262,748,11,1.7046E+12
857281133,274945033,53,276,747,11,1.7046E+12
857278283,274945683,55,288,746,10,1.7046E+12
857275633,274946733,51,298,745,10,1.7046E+12
857273233,274948316,53,311,745,10,1.7046E+12
857266549,274954983,62,321,747,12,1.7046E+12
857261583,274959766,63,311,747,13,1.7046E+12
857253066,274965616,64,306,749,12,1.7046E+12
857244366,274970716,59,291,754,12,1.7046E+12
857241000,274971416,55,277,754,13,1.7046E+12
857237866,274971350,54,265,757,13,1.7046E+12
857228633,274969966,53,253,759,13,1.7046E+12
857224599,274968283,52,243,761,13,1.7046E+12
857220016,274965600,51,232,762,13,1.7046E+12
857214283,274960499,39,227,765,13,1.7046E+12
857213050,274959450,26,227,767,13,1.7046E+12
857211216,274957516,28,217,772,12,1.7046E+12
857210050,274955633,27,205,774,11,1.7046E+12
857208183,274952633,25,220,778,11,1.7046E+12
857206783,274951683,33,232,779,10,1.7046E+12
857202100,274949033,38,246,781,10,1.7046E+12
857199883,274948533,40,258,782,11,1.7046E+12
857191549,274947133,36,269,784,11,1.7046E+12
857189533,274947416,37,285,785,11,1.7046E+12
857187666,274948216,41,298,785,10,1.7046E+12
857178416,274953433,35,303,785,12,1.7046E+12
857170650,274957850,37,315,774,13,1.7046E+12
857165300,274962716,25,308,775,13,1.7046E+12
857164533,274962983,11,294,775,13,1.7046E+12
857164316,274963050,8,284,774,13,1.7046E+12
857162083,274963650,19,280,773,13,1.7046E+12
857155699,274964966,28,290,776,13,1.7046E+12
857152816,274966083,25,300,779,12,1.7046E+12
857151400,274967250,20,316,781,12,1.7046E+12
857148416,274970283,8,321,786,12,1.7046E+12
857147633,274971483,20,330,788,13,1.7046E+12
857145983,274974166,19,340,790,13,1.7046E+12
857144933,274977150,29,342,793,13,1.7046E+12
857143716,274982000,34,352,795,13,1.7046E+12
857142250,274991300,35,350,797,13,1.7046E+12
857141950,274992633,21,350,797,13,1.7046E+12
857141316,274996183,26,0,798,13,1.7046E+12
857141700,274999150,32,10,798,13,1.7046E+12
857142816,275002383,35,23,798,13,1.7046E+12
857145566,275006466,36,33,798,14,1.7046E+12
857149699,275013733,46,27,796,14,1.7046E+12
857154683,275022150,42,27,788,13,1.7046E+12
857156033,275024800,36,15,785,13,1.7046E+12
857156483,275028433,34,4,785,13,1.7046E+12
